user_id	recommended_movies
15125	['the+shawshank+redemption+1994', 'amlie+2001', 'inglourious+basterds+2009', 'sunset+boulevard+1950', 'forrest+gump+1994', 'blade+runner+1982', 'the+godfather+1972', 'american+beauty+1999', 'the+matrix+1999', 'raise+the+red+lantern+1991', 'star+wars+1977', 'django+unchained+2012', 'libeled+lady+1936', 'the+trials+of+muhammad+ali+2013', 'the+lord+of+the+rings+the+two+towers+2002', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'dr.+strangelove+or+how+i+learned+to+stop+worrying+and+love+the+bomb+1964', 'the+lives+of+others+2006', 'the+good_+the+bad+and+the+ugly+1966', 'enemy+of+the+state+1998']
424989	['the+shawshank+redemption+1994', 'fight+club+1999', 'the+usual+suspects+1995', 'foreign+correspondent+1940', 'blade+runner+1982', 'sunset+boulevard+1950', 'the+civil+war+1990', 'schindlers+list+1993', 'life+is+beautiful+1997', 'the+matrix+1999', 'one+man+band+2005', 'inglourious+basterds+2009', 'raiders+of+the+lost+ark+1981', 'star+wars+1977', 'the+dark+knight+rises+2012', 'the+organizer+1963', 'aparajito+1956', 'the+lord+of+the+rings+the+return+of+the+king+2003', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'i_+robot+2004']
112855	['the+shawshank+redemption+1994', 'incendies+2010', 'the+matrix+1999', 'the+lord+of+the+rings+the+return+of+the+king+2003', 'dr.+strangelove+or+how+i+learned+to+stop+worrying+and+love+the+bomb+1964', 'fight+club+1999', 'raise+the+red+lantern+1991', 'a+clockwork+orange+1971', 'schindlers+list+1993', 'the+lives+of+others+2006', 'inglourious+basterds+2009', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'persepolis+2007', 'the+usual+suspects+1995', 'amlie+2001', 'black+cat_+white+cat+1998', 'm+1931', 'the+graduate+1967', 'bright+star+2009', 'tsotsi+2005']
420118	['the+shawshank+redemption+1994', 'the+matrix+1999', 'fight+club+1999', 'the+princess+bride+1987', 'the+godfather+1972', 'black+cat_+white+cat+1998', 'the+usual+suspects+1995', 'virunga+2014', 'the+imitation+game+2014', 'the+great+escape+1963', 'life+is+beautiful+1997', 'i_+robot+2004', 'amlie+2001', 'raining+stones+1993', 'the+dark+knight+2008', 'forrest+gump+1994', 'a+night+in+old+mexico+2013', 'north+by+northwest+1959', 'damage+1992', 'an+empress+and+the+warriors+2008']
148033	['the+shawshank+redemption+1994', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'seven+samurai+1954', 'the+usual+suspects+1995', 'the+lord+of+the+rings+the+return+of+the+king+2003', 'l.a.+confidential+1997', 'a+tale+of+two+sisters+2003', 'the+lives+of+others+2006', 'the+godfather+1972', 'a+close+shave+1995', 'wisconsin+death+trip+1999', 'a+clockwork+orange+1971', 'amlie+2001', 'forrest+gump+1994', 'delicatessen+1991', 'the+matrix+1999', 'the+godfather+part+ii+1974', 'the+brotherhood+1968', 'schindlers+list+1993', 'sunset+boulevard+1950']
180785	['the+shawshank+redemption+1994', 'the+matrix+1999', 'blade+runner+1982', 'fight+club+1999', 'the+lord+of+the+rings+the+two+towers+2002', 'the+usual+suspects+1995', 'life+is+beautiful+1997', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'inglourious+basterds+2009', 'romeo++juliet+2013', 'pulp+fiction+1994', 'amlie+2001', 'the+conversation+1974', 'those+magnificent+men+in+their+flying+machines+or+how+i+flew+from+london+to+paris+in+25+hours+11+minutes+1965', 'the+staircase+2004', 'laventure+cest+laventure+1972', 'the+wizard+of+oz+1939', 'persepolis+2007', 'forrest+gump+1994', 'louise+brooks+looking+for+lulu+1998']
431470	['the+shawshank+redemption+1994', 'fight+club+1999', 'raiders+of+the+lost+ark+1981', 'sunset+boulevard+1950', 'a+clockwork+orange+1971', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'the+godfather+1972', 'life+is+beautiful+1997', 'blade+runner+1982', 'the+lord+of+the+rings+the+return+of+the+king+2003', 'american+beauty+1999', 'the+north+avenue+irregulars+1979', 'the+matrix+1999', 'fargo+1996', 'amlie+2001', 'bellissima+1951', 'the+cameramans+revenge+1912', 'schindlers+list+1993', 'run+lola+run+1998', 'the+usual+suspects+1995']
181606	['the+shawshank+redemption+1994', 'a+clockwork+orange+1971', 'the+godfather+1972', 'the+usual+suspects+1995', 'raiders+of+the+lost+ark+1981', 'the+matrix+1999', 'amlie+2001', 'schindlers+list+1993', 'fight+club+1999', 'charlie+and+the+chocolate+factory+2005', '12+angry+men+1957', 'visions+of+europe+2004', 'inglourious+basterds+2009', 'hope+and+glory+1987', 'the+lord+of+the+rings+the+return+of+the+king+2003', 'run+lola+run+1998', 'pans+labyrinth+2006', 'bellissima+1951', 'sylvia+scarlett+1935', 'life+is+beautiful+1997']
468547	['the+shawshank+redemption+1994', 'the+godfather+1972', 'american+beauty+1999', 'blade+runner+1982', 'seven+samurai+1954', 'life+is+beautiful+1997', 'the+matrix+1999', 'forrest+gump+1994', 'amlie+2001', 'foreign+correspondent+1940', 'lawrence+of+arabia+1962', 'the+staircase+2004', 'inglourious+basterds+2009', 'the+princess+bride+1987', 'dragon+ball+z+broly+-+second+coming+1994', 'pirates+of+the+caribbean+at+worlds+end+2007', 'mr.+troop+mom+2009', 'fight+club+1999', 'schindlers+list+1993', 'y+tu+mam+tambin+2001']
551594	['the+matrix+1999', 'the+shawshank+redemption+1994', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'the+godfather+1972', 'fight+club+1999', 'seven+samurai+1954', 'the+lives+of+others+2006', 'walle+2008', 'sunset+boulevard+1950', 'fargo+1996', 'blade+runner+1982', 'pans+labyrinth+2006', 'laventure+cest+laventure+1972', 'raise+the+red+lantern+1991', '12+angry+men+1957', 'good+vibrations+2012', 'nightcrawler+2014', 'the+lord+of+the+rings+the+return+of+the+king+2003', 'the+princess+bride+1987', 'django+unchained+2012']
321145	['fight+club+1999', 'the+shawshank+redemption+1994', 'star+wars+1977', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'life+is+beautiful+1997', 'the+princess+bride+1987', 'the+matrix+1999', 'inglourious+basterds+2009', 'blade+runner+1982', 'enemy+of+the+state+1998', 'city+of+god+2002', 'amlie+2001', 'forrest+gump+1994', 'incendies+2010', 'the+cameramans+revenge+1912', 'sunset+boulevard+1950', 'off+the+charts+the+song-poem+story+2003', 'the+godfather+1972', 'killers+from+space+1954', 'the+tale+of+the+princess+kaguya+2013']
252879	['forrest+gump+1994', 'the+matrix+1999', 'running+on+empty+1988', 'the+shawshank+redemption+1994', 'ratatouille+2007', 'amlie+2001', 'agent+red+2000', 'the+lord+of+the+rings+the+two+towers+2002', 'the+lord+of+the+rings+the+return+of+the+king+2003', 'the+usual+suspects+1995', 'fight+club+1999', 'the+life+of+jesus+1997', 'the+trouble+with+harry+1955', 'a+tale+of+two+sisters+2003', 'a+midsummer+nights+dream+1968', 'perfect+blue+1997', 'incendies+2010', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'life+is+beautiful+1997', 'blade+runner+1982']
8113	['the+shawshank+redemption+1994', 'life+is+beautiful+1997', 'the+matrix+1999', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'seven+samurai+1954', 'perfect+blue+1997', 'the+saint+1997', 'fight+club+1999', 'forrest+gump+1994', 'sunset+boulevard+1950', 'a+close+shave+1995', 'the+usual+suspects+1995', 'dr.+strangelove+or+how+i+learned+to+stop+worrying+and+love+the+bomb+1964', 'the+princess+bride+1987', 'pans+labyrinth+2006', 'the+lives+of+others+2006', 'ice+age+2002', 'true+lies+1994', 'amlie+2001', 'louise+brooks+looking+for+lulu+1998']
570485	['the+shawshank+redemption+1994', 'the+matrix+1999', 'fight+club+1999', 'sunset+boulevard+1950', 'a+close+shave+1995', 'blade+runner+1982', 'libeled+lady+1936', 'the+usual+suspects+1995', 'raiders+of+the+lost+ark+1981', 'i_+robot+2004', 'the+godfather+1972', 'x-men+days+of+future+past+2014', 'seven+samurai+1954', 'the+princess+bride+1987', 'immensee+1943', 'the+good_+the+bad+and+the+ugly+1966', 'sanjuro+1962', 'forrest+gump+1994', 'underground+1995', 'what+women+want+2000']
461137	['the+shawshank+redemption+1994', 'the+matrix+1999', 'the+princess+bride+1987', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'fight+club+1999', '3-iron+2004', 'enemy+of+the+state+1998', 'casablanca+1942', 'ricky+gervais+live+animals+2003', 'the+lord+of+the+rings+the+return+of+the+king+2003', 'amlie+2001', 'the+lord+of+the+rings+the+two+towers+2002', 'irreversible+2002', 'damage+1992', 'm+1931', 'harry+potter+and+the+chamber+of+secrets+2002', 'he+walked+by+night+1948', 'songcatcher+2001', 'sunset+boulevard+1950', 'the+usual+suspects+1995']
578022	['the+shawshank+redemption+1994', 'the+usual+suspects+1995', 'the+matrix+1999', 'schindlers+list+1993', 'in+the+name+of+the+father+1993', 'fight+club+1999', 'seven+samurai+1954', 'blade+runner+1982', 'm+1931', 'dial+m+for+murder+1954', 'constantine+2005', 'a+close+shave+1995', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'the+dark+knight+2008', 'the+godfather+1972', 'up+2009', 'a+clockwork+orange+1971', 'the+princess+bride+1987', 'the+third+man+1949', 'mary+and+max+2009']
514740	['the+shawshank+redemption+1994', 'the+matrix+1999', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'the+usual+suspects+1995', 'cinema+paradiso+1988', 'sholay+1975', 'pans+labyrinth+2006', 'american+beauty+1999', 'the+turning+1992', 'the+silence+of+the+lambs+1991', 'the+princess+bride+1987', 'blackadder+back++forth+1999', 'raise+the+red+lantern+1991', 'the+lord+of+the+rings+the+two+towers+2002', 'star+wars+episode+iii+-+revenge+of+the+sith+2005', 'life+is+beautiful+1997', 'seven+samurai+1954', 'foreign+correspondent+1940', 'spellbound+1945', 'amlie+2001']
415899	['the+graduate+1967', 'the+lives+of+others+2006', 'the+shawshank+redemption+1994', 'chappie+2015', 'the+matrix+1999', 'a+clockwork+orange+1971', 'american+beauty+1999', 'fight+club+1999', 'gladiator+2000', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'dugs+special+mission+2009', 'seven+samurai+1954', 'the+saint+1997', 'sunset+boulevard+1950', 'the+muppet+movie+1979', 'beauty+and+the+beast+1991', 'the+39+steps+2008', 'walle+2008', 'nico+icon+1995', 'schindlers+list+1993']
576848	['the+shawshank+redemption+1994', 'blade+runner+1982', 'star+wars+1977', 'fight+club+1999', 'raiders+of+the+lost+ark+1981', 'the+usual+suspects+1995', 'the+lord+of+the+rings+the+two+towers+2002', 'sunset+boulevard+1950', 'amlie+2001', 'seven+samurai+1954', 'enemy+of+the+state+1998', 'madison+avenue+1962', 'schindlers+list+1993', 'raise+the+red+lantern+1991', 'twelve+monkeys+1995', 'stories+of+lost+souls+2004', 'the+matrix+1999', 'm+1931', 'the+conversation+1974', 'inglourious+basterds+2009']
390242	['the+shawshank+redemption+1994', 'fight+club+1999', 'raiders+of+the+lost+ark+1981', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'persepolis+2007', 'inglourious+basterds+2009', 'the+matrix+1999', 'amlie+2001', 'life+is+beautiful+1997', 'the+usual+suspects+1995', 'schindlers+list+1993', 'the+lord+of+the+rings+the+two+towers+2002', 'raise+the+red+lantern+1991', 'my+last+day+without+you+2011', 'the+godfather+1972', 'dr.+strangelove+or+how+i+learned+to+stop+worrying+and+love+the+bomb+1964', '12+angry+men+1957', 'blade+runner+1982', 'die+another+day+2002', 'trainspotting+1996']
294168	['the+shawshank+redemption+1994', 'dr.+strangelove+or+how+i+learned+to+stop+worrying+and+love+the+bomb+1964', 'amlie+2001', 'life+is+beautiful+1997', 'the+matrix+1999', 'seven+samurai+1954', 'run+lola+run+1998', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'fight+club+1999', '35+up+1991', 'the+lord+of+the+rings+the+return+of+the+king+2003', 'the+civil+war+1990', 'a+clockwork+orange+1971', 'memories+1995', 'forrest+gump+1994', 'the+lord+of+the+rings+the+two+towers+2002', 'mr.+vampire+1985', 'the+enforcer+1951', 'django+unchained+2012', 'the+silence+of+the+lambs+1991']
559961	['the+shawshank+redemption+1994', 'fight+club+1999', 'a+clockwork+orange+1971', 'the+godfather+1972', 'blade+runner+1982', 'inglourious+basterds+2009', 'schindlers+list+1993', 'm+1931', 'elary+2003', 'the+lord+of+the+rings+the+return+of+the+king+2003', 'the+usual+suspects+1995', 'american+beauty+1999', 'life+is+beautiful+1997', 'playing+for+time+1980', 'apocalypse+now+1979', 'straight+shooting+1917', 'kill+me+now+2012', 'mr.+troop+mom+2009', 'shadow+of+a+doubt+1943', 'the+matrix+1999']
576786	['the+shawshank+redemption+1994', 'seven+samurai+1954', 'the+matrix+1999', 'the+knack...+and+how+to+get+it+1965', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'the+usual+suspects+1995', 'the+enforcer+1951', 'life+is+beautiful+1997', 'the+bourne+identity+2002', 'the+graduate+1967', 'blade+runner+1982', 'apollo+13+1995', 'what+women+want+2000', 'the+lord+of+the+rings+the+two+towers+2002', 'raiders+of+the+lost+ark+1981', 'rashomon+1950', 'scarface+1983', 'run+lola+run+1998', 'the+lord+of+the+rings+the+return+of+the+king+2003', 'the+muppet+movie+1979']
164792	['the+shawshank+redemption+1994', 'the+matrix+1999', 'the+lives+of+others+2006', 'fight+club+1999', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'the+usual+suspects+1995', 'amlie+2001', 'the+graduate+1967', 'sunset+boulevard+1950', 'the+princess+bride+1987', 'l.a.+confidential+1997', 'spellbound+1945', 'a+star+is+born+1954', 'life+is+beautiful+1997', 'm+1931', 'out+of+the+clear+blue+sky+2012', 'the+knack...+and+how+to+get+it+1965', 'nightcrawler+2014', 'the+great+escape+1963', 'the+empire+strikes+back+1980']
533685	['the+shawshank+redemption+1994', 'fight+club+1999', 'the+godfather+1972', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'the+matrix+1999', 'blade+runner+1982', 'a+clockwork+orange+1971', 'i_+robot+2004', 'wake+up_+ron+burgundy+the+lost+movie+2004', 'the+usual+suspects+1995', 'perfect+blue+1997', 'the+lord+of+the+rings+the+return+of+the+king+2003', 'bellissima+1951', 'forrest+gump+1994', 'amlie+2001', 'big+pun+the+legacy+2009', 'willy+wonka++the+chocolate+factory+1971', 'aparajito+1956', 'the+princess+bride+1987', 'casablanca+1942']
127858	['the+shawshank+redemption+1994', 'schindlers+list+1993', 'life+is+beautiful+1997', 'cinderella+man+2005', 'the+matrix+1999', 'blade+runner+1982', 'rashomon+1950', 'the+lord+of+the+rings+the+two+towers+2002', 'elary+2003', 'hoop+dreams+1994', 'seven+samurai+1954', 'the+usual+suspects+1995', 'vernon_+florida+1981', 'fight+club+1999', 'the+lord+of+the+rings+the+return+of+the+king+2003', 'playtime+1967', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'the+godfather+1972', 'pans+labyrinth+2006', 'inglourious+basterds+2009']
150880	['the+shawshank+redemption+1994', 'the+lord+of+the+rings+the+return+of+the+king+2003', 'american+beauty+1999', 'the+usual+suspects+1995', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'the+matrix+1999', 'blade+runner+1982', 'fight+club+1999', 'inglourious+basterds+2009', 'the+terminator+1984', 'the+godfather+1972', 'a+clockwork+orange+1971', 'scarface+1983', 'the+lives+of+others+2006', 'the+graduate+1967', 'raise+the+red+lantern+1991', 'samurai+ii+duel+at+ichijoji+temple+1955', 'a+raisin+in+the+sun+1961', 'apocalypse+now+1979', 'winnie+the+pooh+and+the+honey+tree+1966']
263715	['the+shawshank+redemption+1994', 'persepolis+2007', 'fight+club+1999', 'inglourious+basterds+2009', 'the+usual+suspects+1995', 'the+godfather+1972', 'the+matrix+1999', 'the+princess+bride+1987', 'forrest+gump+1994', 'the+world+of+apu+1959', 'the+lives+of+others+2006', 'samurai+ii+duel+at+ichijoji+temple+1955', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'songcatcher+2001', 'pans+labyrinth+2006', 'blade+runner+1982', 'the+imitation+game+2014', 'amlie+2001', 'the+strange+world+of+planet+x+1958', 'fargo+1996']
51696	['the+shawshank+redemption+1994', 'inglourious+basterds+2009', 'fight+club+1999', 'the+matrix+1999', 'blade+runner+1982', 'dr.+strangelove+or+how+i+learned+to+stop+worrying+and+love+the+bomb+1964', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'schindlers+list+1993', 'raiders+of+the+lost+ark+1981', 'life+is+beautiful+1997', 'amlie+2001', 'the+cameramans+revenge+1912', 'pans+labyrinth+2006', 'a+close+shave+1995', 'seven+samurai+1954', 'sal_+or+the+120+days+of+sodom+1975', 'black+cat_+white+cat+1998', 'aliens+1986', 'the+usual+suspects+1995', 'donnie+darko+2001']
447366	['the+shawshank+redemption+1994', 'the+matrix+1999', 'schindlers+list+1993', 'fight+club+1999', 'the+usual+suspects+1995', 'a+face+in+the+crowd+1957', 'blade+runner+1982', 'life+is+beautiful+1997', 'rashomon+1950', 'm+1931', 'raiders+of+the+lost+ark+1981', 'star+wars+1977', 'a+clockwork+orange+1971', 'three+colors+red+1994', 'the+constant+gardener+2005', 'stories+of+lost+souls+2004', 'winnie+the+pooh+2011', 'i_+robot+2004', 'american+beauty+1999', 'the+godfather+1972']
172383	['the+shawshank+redemption+1994', 'the+matrix+1999', 'the+godfather+1972', 'forrest+gump+1994', 'fight+club+1999', 'casablanca+1942', 'those+magnificent+men+in+their+flying+machines+or+how+i+flew+from+london+to+paris+in+25+hours+11+minutes+1965', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'the+good_+the+bad+and+the+ugly+1966', 'sunset+boulevard+1950', 'amlie+2001', 'blade+runner+1982', 'the+lord+of+the+rings+the+two+towers+2002', 'tarzans+secret+treasure+1941', 'the+usual+suspects+1995', 'the+lord+of+the+rings+the+return+of+the+king+2003', 'city+of+god+2002', 'm+1931', 'winnie+the+pooh+and+the+honey+tree+1966', 'enemy+of+the+state+1998']
565083	['the+matrix+1999', 'fight+club+1999', 'amlie+2001', 'life+is+beautiful+1997', 'the+shawshank+redemption+1994', 'the+godfather+part+ii+1974', 'vernon_+florida+1981', 'incendies+2010', 'sun+alley+1999', 'blade+runner+1982', 'the+last+samurai+2003', 'inglourious+basterds+2009', 'the+wizard+of+oz+1939', 'rear+window+1954', 'scarface+1983', 'hotel+rwanda+2004', 'lost+and+delirious+2001', 'starship+troopers+1997', 'playtime+1967', 'raiders+of+the+lost+ark+1981']
286590	['the+shawshank+redemption+1994', 'the+matrix+1999', 'amlie+2001', 'the+usual+suspects+1995', 'inglourious+basterds+2009', 'fight+club+1999', 'life+is+beautiful+1997', 'seven+samurai+1954', 'm+1931', 'pans+labyrinth+2006', 'the+killers+1946', 'robot+carnival+1987', 'the+silence+of+the+lambs+1991', 'infernal+affairs+2002', 'the+civil+war+1990', 'blade+runner+1982', 'hoop+dreams+1994', 'raiders+of+the+lost+ark+1981', 'castle+in+the+sky+1986', 'sal_+or+the+120+days+of+sodom+1975']
213036	['the+shawshank+redemption+1994', 'life+is+beautiful+1997', 'the+usual+suspects+1995', 'fight+club+1999', 'crouching+tiger_+hidden+dragon+2000', 'blade+runner+1982', 'a+close+shave+1995', 'the+matrix+1999', 'aparajito+1956', 'princess+mononoke+1997', 'happiness+1998', 'scarface+1983', 'the+godfather+1972', 'city+of+god+2002', 'the+terminator+1984', 'm+1931', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'louise+brooks+looking+for+lulu+1998', 'the+silence+of+the+lambs+1991', 'immensee+1943']
478617	['blade+runner+1982', 'the+shawshank+redemption+1994', 'the+usual+suspects+1995', 'the+matrix+1999', 'life+is+beautiful+1997', 'the+lives+of+others+2006', 'american+beauty+1999', 'schindlers+list+1993', 'immensee+1943', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'the+lord+of+the+rings+the+return+of+the+king+2003', 'city+of+god+2002', 'a+clockwork+orange+1971', 'inglourious+basterds+2009', 'visions+of+europe+2004', 'cinema+paradiso+1988', 'adult+camp+2015', 'mission+to+mars+2000', 'flight+of+the+conchords+a+texan+odyssey+2006', 'the+immigrant+1917']
447300	['the+shawshank+redemption+1994', 'the+matrix+1999', 'fight+club+1999', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'the+godfather+1972', 'the+lord+of+the+rings+the+return+of+the+king+2003', 'seven+samurai+1954', 'blade+runner+1982', 'shadow+of+a+doubt+1943', 'life+is+beautiful+1997', 'inglourious+basterds+2009', 'beauty+and+the+beast+1991', 'crouching+tiger_+hidden+dragon+2000', 'amlie+2001', 'the+princess+bride+1987', 'the+usual+suspects+1995', 'a+clockwork+orange+1971', 'a+tale+of+two+sisters+2003', 'the+dark+knight+2008', 'the+scarlet+pimpernel+1934']
41011	['the+shawshank+redemption+1994', 'inglourious+basterds+2009', 'fight+club+1999', 'the+matrix+1999', 'the+princess+bride+1987', 'oliver+twist+1948', 'the+usual+suspects+1995', 'american+beauty+1999', 'life+is+beautiful+1997', 'the+lives+of+others+2006', 'seven+samurai+1954', 'mickey_+donald_+goofy+the+three+musketeers+2004', 'zatichi+the+fugitive+1963', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'the+graduate+1967', 'lust+for+life+1956', 'blade+runner+1982', 'amlie+2001', 'sylvia+scarlett+1935', 'mezzo+forte+2000']
367707	['the+shawshank+redemption+1994', 'fight+club+1999', 'the+usual+suspects+1995', 'incendies+2010', 'forrest+gump+1994', 'the+matrix+1999', 'schindlers+list+1993', 'seven+samurai+1954', 'inglourious+basterds+2009', 'the+lord+of+the+rings+the+return+of+the+king+2003', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'alien+1979', 'the+lord+of+the+rings+the+two+towers+2002', 'the+empire+strikes+back+1980', 'a+boy+named+charlie+brown+1969', 'mother+1992', 'the+terminator+1984', 'amlie+2001', 'foreign+correspondent+1940', 'pulp+fiction+1994']
257364	['the+shawshank+redemption+1994', 'fight+club+1999', 'seven+samurai+1954', 'the+matrix+1999', 'blade+runner+1982', 'head+office+1985', 'the+lives+of+others+2006', 'a+close+shave+1995', 'amlie+2001', 'lawrence+of+arabia+1962', 'dial+m+for+murder+1954', 'the+usual+suspects+1995', 'interstellar+2014', 'life+is+beautiful+1997', 'what+women+want+2000', 'the+terminator+1984', '12+angry+men+1957', 'the+staircase+2004', 'the+silence+of+the+lambs+1991', 'hotel+rwanda+2004']
450419	['the+shawshank+redemption+1994', 'the+matrix+1999', 'the+usual+suspects+1995', 'a+close+shave+1995', 'the+lord+of+the+rings+the+two+towers+2002', 'a+clockwork+orange+1971', 'incendies+2010', 'bright+star+2009', 'persepolis+2007', 'm+1931', 'its+a+wonderful+life+1946', 'eight+diagram+pole+fighter+1984', 'the+civil+war+1990', 'blade+runner+1982', 'apollo+13+1995', 'inglourious+basterds+2009', 'forrest+gump+1994', 'fight+club+1999', 'star+wars+1977', 'those+magnificent+men+in+their+flying+machines+or+how+i+flew+from+london+to+paris+in+25+hours+11+minutes+1965']
505700	['the+shawshank+redemption+1994', 'the+godfather+1972', 'the+lives+of+others+2006', 'amlie+2001', 'life+is+beautiful+1997', 'seven+samurai+1954', 'the+staircase+2004', 'the+matrix+1999', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'the+usual+suspects+1995', 'the+great+escape+1963', 'fight+club+1999', 'city+of+god+2002', 'the+lord+of+the+rings+the+return+of+the+king+2003', 'l.a.+confidential+1997', 'a+close+shave+1995', 'blade+runner+1982', 'incendies+2010', 'the+lord+of+the+rings+the+two+towers+2002', 'part+of+the+weekend+never+dies+2008']
20964	['fight+club+1999', 'the+matrix+1999', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'the+usual+suspects+1995', 'the+princess+bride+1987', 'seven+samurai+1954', 'the+shawshank+redemption+1994', 'blade+runner+1982', 'bellissima+1951', 'raiders+of+the+lost+ark+1981', 'forrest+gump+1994', 'playtime+1967', 'inglourious+basterds+2009', 'perfect+blue+1997', 'the+muppet+movie+1979', 'star+wars+1977', 'paul+williams+still+alive+2011', 'persepolis+2007', 'the+saint+1997', 'cinema+paradiso+1988']
541059	['the+shawshank+redemption+1994', 'forrest+gump+1994', 'inglourious+basterds+2009', 'the+usual+suspects+1995', 'a+face+in+the+crowd+1957', 'pulp+fiction+1994', 'the+lives+of+others+2006', 'fight+club+1999', 'persepolis+2007', 'blade+runner+1982', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'raise+the+red+lantern+1991', 'the+graduate+1967', 'luna+de+avellaneda+2004', 'seven+samurai+1954', 'laventure+cest+laventure+1972', 'la+femme+nikita+1990', 'damage+1992', 'shooting+dogs+2006', 'sunset+boulevard+1950']
21271	['the+shawshank+redemption+1994', 'fight+club+1999', 'inglourious+basterds+2009', 'star+trek+insurrection+1998', 'the+usual+suspects+1995', 'm+1931', 'the+great+escape+1963', 'star+wars+1977', 'danton+1983', 'blade+runner+1982', 'amlie+2001', 'lust+for+life+1956', 'the+good_+the+bad+and+the+ugly+1966', 'what+women+want+2000', 'chinatown+1974', 'the+godfather+1972', 'raiders+of+the+lost+ark+1981', 'bellissima+1951', 'a+clockwork+orange+1971', 'a+few+good+men+1992']
84281	['the+godfather+1972', 'the+usual+suspects+1995', 'fight+club+1999', 'the+shawshank+redemption+1994', 'city+of+god+2002', 'running+on+empty+1988', 'amlie+2001', 'sunset+boulevard+1950', 'the+matrix+1999', 'schindlers+list+1993', 'inglourious+basterds+2009', 'hui+buh+2006', 'blade+runner+1982', 'true+lies+1994', 'rashomon+1950', 'the+lives+of+others+2006', 'life+is+beautiful+1997', 'american+beauty+1999', 'a+clockwork+orange+1971', 'raiders+of+the+lost+ark+1981']
589664	['the+shawshank+redemption+1994', 'fight+club+1999', 'the+usual+suspects+1995', 'pulp+fiction+1994', 'bellissima+1951', 'blade+runner+1982', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'sunset+boulevard+1950', 'vernon_+florida+1981', 'the+lives+of+others+2006', 'romeo++juliet+2013', 'the+good_+the+bad+and+the+ugly+1966', 'princess+mononoke+1997', 'those+magnificent+men+in+their+flying+machines+or+how+i+flew+from+london+to+paris+in+25+hours+11+minutes+1965', 'persepolis+2007', 'the+lord+of+the+rings+the+two+towers+2002', 'the+muppet+movie+1979', 'the+matrix+1999', 'loners+2000', 'the+conversation+1974']
181960	['the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'the+shawshank+redemption+1994', 'inglourious+basterds+2009', 'what+women+want+2000', 'the+usual+suspects+1995', 'a+tale+of+two+sisters+2003', 'seven+samurai+1954', 'a+close+shave+1995', 'merry+christmas_+mr.+lawrence+1983', 'mr.+vampire+1985', 'premium+rush+2012', 'fight+club+1999', 'syriana+2005', 'the+matrix+1999', 'enemy+of+the+state+1998', 'amlie+2001', 'the+lord+of+the+rings+the+two+towers+2002', 'm+1931', 'lust+for+life+1956', 'service+2008']
19483	['the+matrix+1999', 'the+shawshank+redemption+1994', 'a+close+shave+1995', 'amlie+2001', 'life+is+beautiful+1997', 'pans+labyrinth+2006', 'the+lives+of+others+2006', 'fight+club+1999', 'the+usual+suspects+1995', 'cloudy+with+a+chance+of+meatballs+2+2013', 'blade+runner+1982', 'a+clockwork+orange+1971', 'kagemusha+1980', 'the+princess+bride+1987', 'forrest+gump+1994', 'fast_+cheap++out+of+control+1997', 'l.a.+confidential+1997', 'the+lord+of+the+rings+the+return+of+the+king+2003', 'the+class+2008', 'mother+lode+1982']
